atm_group;lat;long;n_mall_100;n_mall_300;n_bank_100;n_bank_300;n_department_store_100;n_department_store_300;n_station_100;n_station_300;n_alcohol_100;n_alcohol_300;n_police_100;n_police_300;n_university_100;n_university_300;n_railway_station_100;n_railway_station_300;population;subject;salary;target
8083;56.050913;92.904369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3786;красноярский край;48725.4;0.2186083166997159
8083;43.111376;131.938144;0;0;5;0;1;0;0;0;3;1;1;0;0;0;0;0;633102;приморский край;45075.1;0.194377888778072
3185;55.020657;82.971732;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.1450012314747548
496;51.706776;94.405337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116983;республика тыва;37667.0;0.0475067846255554
5478;52.284955;104.275513;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;623479;иркутская область;45856.1;-0.050419089579417
8083;54.901823;52.299251;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;151157;республика татарстан;37708.0;0.1765292946190131
496;44.035499;43.065217;0;0;5;1;0;0;0;0;1;0;0;0;0;0;0;0;145971;ставропольский край;32163.8;-0.1081058579004675
1942;56.013975;92.891388;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1066934;красноярский край;48725.4;0.0618688250433499
8083;55.657931;37.476052;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6270;московская область;54939.5;0.0848377551570364
5478;54.511891;36.251747;0;0;1;1;0;0;0;0;1;0;0;0;2;0;0;0;335017;калужская область;41050.8;-0.0565765675638372
5478;59.56154;150.799477;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;91781;магаданская область;88042.3;-0.0232765711058492
5478;56.013694;37.208884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4038;московская область;54939.5;-0.0500624524279348
5478;56.038574;92.768804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3786;красноярский край;48725.4;0.0406998432164278
3185;59.924217;29.709389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1453;ленинградская область;45368.5;-0.0833445900581077
3185;56.577967;84.918094;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;107036;томская область;42725.9;-0.025938220090283
5478;51.719254;55.131927;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4106;оренбургская область;32594.7;-0.1139956496627117
1942;55.810966;37.403863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116896;московская область;54939.5;0.007662173175953
8083;51.535069;46.013847;0;0;9;1;0;0;0;0;4;0;1;0;0;0;0;0;840785;саратовская область;28224.3;0.1353198168068841
1942;55.82666;37.44479;0;0;2;2;0;0;0;0;1;0;1;0;0;0;1;0;2464;московская область;54939.5;0.0619588755108559
3185;55.612182;37.607026;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1593;московская область;54939.5;-0.0458536970147138
8083;47.254381;39.76575;1;1;3;1;1;1;0;0;0;0;0;0;0;0;1;0;1125299;ростовская область;33872.7;0.159858565961423
1942;55.806115;37.635431;0;0;7;2;0;0;0;0;1;0;0;0;0;0;0;0;12380664;москва;89128.6;0.0444490640422388
1942;43.117517;131.883778;6;0;13;2;0;0;0;0;5;0;0;0;0;0;0;0;633102;приморский край;45075.1;0.0361892779838593
5478;56.311476;38.135748;0;0;5;1;1;0;0;0;3;0;0;0;0;0;0;0;111179;московская область;54939.5;-0.0293052870394424
3185;55.822878;37.606281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12380664;москва;89128.6;0.003503468026472
5478;52.509534;85.147218;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;200576;алтайский край;28265.5;0.0213447867423759
1942;53.757862;87.131408;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;551919;кемеровская область;41530.6;-0.0414922415421043
1942;55.808923;37.462317;0;0;5;3;0;0;1;0;0;0;0;0;0;0;0;0;2464;московская область;54939.5;0.0741125394621263
8083;58.81784;125.535887;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;5154;республика саха (якутия);70063.0;0.1881863937915623
8083;43.806739;131.935171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138766;приморский край;45075.1;0.151302523371223
3185;55.104311;82.960692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1062;новосибирская область;38968.9;-0.0140394697359077
5478;42.870875;47.662399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114707;республика дагестан;26442.6;-0.0949271229463735
8083;56.3594;44.052304;2;1;2;2;0;0;0;0;2;1;0;0;0;0;0;0;57917;нижегородская область;34867.4;0.1449529125980026
1022;56.243129;43.864565;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;6150;нижегородская область;34867.4;-0.070003844974312
1022;55.861186;49.086759;0;0;4;1;0;0;0;0;3;2;0;0;0;0;0;0;2301;республика татарстан;37708.0;-0.0767454171115372
1942;55.64192;37.523456;0;0;8;5;0;0;1;0;1;0;1;0;0;0;0;0;2450;московская область;54939.5;0.0655338060502029
5478;54.479523;53.506066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1368;республика башкортостан;36638.1;-0.1450012314747548
5478;48.675523;44.450248;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1030400;волгоградская область;32191.9;-0.0464843946214568
1942;55.806115;37.635431;0;0;7;2;0;0;0;0;1;0;0;0;0;0;0;0;12380664;москва;89128.6;0.0257215148356423
3185;54.981955;73.467772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1275;омская область;34833.6;-0.0141175831535534
5478;51.279802;37.813746;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231864;белгородская область;35324.3;-0.1259260792110251
5478;58.045844;38.826579;0;0;1;0;0;0;0;0;2;0;1;0;1;0;0;0;193341;ярославская область;35357.2;-0.0392002754322822
1942;54.195666;37.644836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546953;тульская область;37002.0;0.0164880800069582
3185;54.972086;83.10118;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5105;новосибирская область;38968.9;-0.1114618400931529
5478;51.286343;37.798852;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;231864;белгородская область;35324.3;-0.069133285305963
5478;55.160278;61.410234;0;0;6;2;0;0;0;0;3;1;0;0;0;0;0;0;1134643;челябинская область;37183.9;-0.0360481156899506
5478;52.51228;85.173782;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;200576;алтайский край;28265.5;-0.0074331162680238
5478;51.592486;45.968823;0;0;3;2;0;0;0;0;2;0;0;0;0;0;0;0;1988;саратовская область;28224.3;-0.0122111154737246
5478;56.302183;38.135873;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;111179;московская область;54939.5;0.0086852654551657
1942;46.966405;142.731815;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;200854;сахалинская область;86965.8;0.0419144559588825
8083;55.995448;92.798322;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;1066934;красноярский край;48725.4;0.1834746860667694
1942;55.81871;37.573501;0;0;8;6;1;1;1;0;0;0;0;0;0;0;0;0;12380664;москва;89128.6;0.0820582853986331
1942;43.093373;131.917725;1;1;2;0;0;0;0;0;3;1;0;0;0;0;0;0;633102;приморский край;45075.1;0.021981841769035
1942;59.988887;30.253148;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;-0.0212259975424176
496;62.028887;129.716089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0368585634424642
8083;55.748143;37.540488;0;0;12;0;0;0;3;0;4;0;1;0;0;0;0;0;12380664;москва;89128.6;0.2186083166997159
8083;48.803991;132.919455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74777;еврейская автономная область;41382.3;0.1337563656705795
5478;52.006523;47.792224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188414;саратовская область;28224.3;-0.0054684825881033
1022;55.754264;52.013946;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;71991;республика татарстан;37708.0;-0.0242626165990127
8083;56.238962;43.867116;0;0;8;5;0;0;0;0;2;0;0;0;0;0;0;0;6150;нижегородская область;34867.4;0.1725664185450868
5478;54.027101;38.25976;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;134901;тульская область;37002.0;-0.015850239353091
5478;58.056455;38.806717;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;193341;ярославская область;35357.2;-0.0926038145421795
5478;43.135789;131.927876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633102;приморский край;45075.1;-0.0140644532843748
8083;55.747363;37.707098;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;12380664;москва;89128.6;0.1549346764681063
1942;56.830857;60.616671;0;0;7;2;0;0;0;0;3;0;0;0;0;0;0;0;1515832;свердловская область;41078.8;-0.028623320591325
1942;54.713475;55.993582;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;177865;республика башкортостан;36638.1;-0.0655708453756381
1022;55.744429;49.219772;0;0;6;2;1;0;1;1;0;0;0;0;0;0;0;0;1205651;республика татарстан;37708.0;-0.0770638434584296
8083;51.747176;36.193931;0;0;6;4;0;0;0;0;3;0;1;0;0;0;0;0;449556;курская область;33048.0;0.2128045371148038
8083;52.654481;41.876153;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;42767;тамбовская область;28979.1;0.1522282715677074
496;55.525756;89.187356;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;38561;красноярский край;48725.4;-0.0619380833624424
8083;43.348392;132.156551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57765;приморский край;45075.1;0.1848774872626939
3185;56.46443;84.953218;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;575352;томская область;42725.9;-0.0051305855014683
1942;53.193628;50.12195;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1156608;самарская область;36266.9;0.0974447514363941
5478;56.143559;47.204447;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;492331;чувашская республика;29844.4;-0.0906509126730932
5478;53.967377;38.3201;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;63071;тульская область;37002.0;-0.0408874996869635
3185;55.10892;82.950218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1062;новосибирская область;38968.9;-0.0639828208754296
8083;59.211395;39.848538;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1197;вологодская область;38567.1;0.1516503300983578
5478;55.754152;37.859183;0;0;7;3;0;0;0;0;12;3;0;0;0;0;0;0;87314;московская область;54939.5;0.0484623226092928
1942;50.552504;36.569005;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10753;белгородская область;35324.3;0.0416825718225698
5478;55.743583;52.432822;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77364;республика татарстан;37708.0;-0.0693766629113596
8083;55.765412;37.590901;0;0;5;2;0;0;0;0;0;0;1;0;0;0;0;0;12380664;москва;89128.6;0.2069127768003578
5478;52.056661;113.483793;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;349005;забайкальский край;43974.9;0.0297816484118727
5478;58.380722;45.500909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38844;костромская область;29926.5;0.0427793972124982
3185;53.366218;83.703743;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;633432;алтайский край;28265.5;-0.0686721953299504
1942;52.509628;85.147874;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;200576;алтайский край;28265.5;0.086922674080395
5478;59.189647;39.901512;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;311166;вологодская область;38567.1;-0.054059222823351
5478;44.989687;41.935208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6400;ставропольский край;32163.8;-0.0774316660352625
8083;50.256184;127.554698;0;0;2;1;0;0;0;0;1;1;0;0;0;0;0;0;225810;амурская область;48242.3;0.1780679435244843
5478;53.748933;87.135828;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;551919;кемеровская область;41530.6;-0.0570450403401028
5478;54.532249;52.791187;0;0;1;1;0;0;0;0;3;1;1;0;0;0;0;0;85950;республика татарстан;37708.0;-0.1053842518933106
5478;45.047609;38.977712;1;0;8;2;0;0;0;0;1;1;0;0;0;0;0;0;987828;краснодарский край;36101.1;0.025046372778936
1942;60.037104;30.414297;0;0;4;2;0;0;0;0;2;0;1;0;0;0;0;0;48822;ленинградская область;45368.5;-0.0005950230856859
1942;59.920505;30.329792;0;0;1;0;0;0;2;0;3;0;0;0;0;0;1;0;5225690;санкт-петербург;62223.8;-0.0321393846312822
8083;62.045158;129.739832;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.2186083166997159
8083;52.202665;107.637871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6090;республика бурятия;38845.8;0.1075633246506497
3185;53.37078;83.689666;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2704;алтайский край;28265.5;-0.0788806783289728
1942;55.756923;37.554618;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;12380664;москва;89128.6;-0.0428533504254822
5478;62.044576;129.751528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318768;республика саха (якутия);70063.0;0.0655100899398697
8083;55.674976;37.613018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2450;московская область;54939.5;0.0462859413981617
496;56.475916;65.329395;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7800;тюменская область;46342.7;-0.0032773305465163
1942;57.840493;28.350812;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;207571;псковская область;29060.6;0.0266745387875918
3185;56.261738;93.540852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1283;красноярский край;48725.4;-0.0737964724865868
3185;54.976979;73.340463;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1178391;омская область;34833.6;-0.0903527024550315
5478;55.735008;37.520833;0;0;3;0;0;0;2;0;1;0;0;0;0;0;0;0;12380664;москва;89128.6;0.026479875082867
3185;55.709809;37.670447;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2450;московская область;54939.5;-0.007287558103055
8083;57.11683;65.619255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1489;тюменская область;46342.7;0.0825922040615717
5478;55.55389;37.711931;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;56752;московская область;54939.5;-0.0027392520855474
496;54.759898;56.01109;0;0;4;2;0;0;0;0;6;0;0;0;0;0;0;0;177865;республика башкортостан;36638.1;-0.0917360576318831
5478;55.911305;36.869896;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1021;московская область;54939.5;0.000818241082704
8083;56.502832;85.006345;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;575352;томская область;42725.9;0.2186083166997159
496;54.980885;73.321491;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;0;1178391;омская область;34833.6;0.0062561472695739
1022;55.620753;51.790751;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;180050;республика татарстан;37708.0;-0.047169991029523
3185;50.874664;115.693397;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11888;забайкальский край;43974.9;-0.0816019044025095
1942;68.95324;33.082625;0;0;11;6;0;0;0;0;1;0;0;0;0;0;0;0;298096;мурманская область;61823.2;-0.0410498269391173
1942;51.250519;58.452639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228264;оренбургская область;32594.7;-0.1063859618521479
5478;56.455627;84.959938;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;575352;томская область;42725.9;0.0289581907079494
5478;59.564408;150.793072;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91781;магаданская область;88042.3;-0.0759449529521588
1942;56.009154;37.849634;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;102874;московская область;54939.5;0.0512316074495695
8083;51.694016;36.155483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1136;курская область;33048.0;0.111017972614681
1942;55.355787;86.064497;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;558973;кемеровская область;41530.6;-0.0187414467161828
5478;53.098604;49.947336;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100940;самарская область;36266.9;-0.028187241748776
5478;54.854372;82.974634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1561;новосибирская область;38968.9;-0.1078404423711407
1022;55.648946;51.845512;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;180050;республика татарстан;37708.0;-0.0752728353749108
3185;56.472014;84.973763;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;575352;томская область;42725.9;-0.0924066017338983
8083;56.046977;92.882539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3786;красноярский край;48725.4;0.1243660919503265
8083;56.486032;84.947568;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;575352;томская область;42725.9;0.2024642112749643
1942;60.002503;30.296509;1;0;7;1;0;0;1;0;3;0;0;0;0;0;0;0;5225690;санкт-петербург;62223.8;0.0199769928076479
3185;57.13369;65.561403;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;744554;тюменская область;46342.7;-0.0434265740550882
496;50.718416;39.41653;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8010;воронежская область;33703.9;-0.1084586732412604
5478;54.777697;56.067127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199883;республика башкортостан;36638.1;-0.0292927315190423
5478;51.582441;46.073953;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1988;саратовская область;28224.3;-0.0792124743808104
1942;55.846694;37.361939;0;0;11;5;0;0;1;0;3;0;2;0;0;0;0;0;116896;московская область;54939.5;0.0803841810222065
8083;58.048507;38.854606;0;0;4;0;1;0;0;0;1;0;0;0;0;0;0;0;193341;ярославская область;35357.2;0.0979361502478081
8083;52.543;85.215419;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;200576;алтайский край;28265.5;0.1540373880883287
5478;50.563663;36.57232;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10753;белгородская область;35324.3;-0.0648204259682448
496;56.252627;38.115437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7298;московская область;54939.5;0.0248854529068815
5478;55.227884;61.377293;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;27256;челябинская область;37183.9;-0.0292927315190423
3185;55.069303;82.942232;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1618039;новосибирская область;38968.9;-0.1435239362196085
5478;50.607409;36.008501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13727;белгородская область;35324.3;-0.0624655218950261
1942;54.996097;73.356902;0;0;4;2;0;0;0;0;1;0;1;0;0;0;0;0;1178391;омская область;34833.6;0.0548684188993987
8083;55.223027;36.664325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2850;калужская область;41050.8;0.1812540480857047
8083;53.34471;83.756132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;633432;алтайский край;28265.5;0.0990182767007085
496;59.221569;39.912516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;311166;вологодская область;38567.1;-0.0092350777250595
5478;52.036428;113.492398;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;349005;забайкальский край;43974.9;0.0116411147620815
5478;54.17808;37.601798;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;546953;тульская область;37002.0;0.0239560330257994
5478;57.026684;40.369328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8366;ивановская область;27174.6;0.0616072329852905
8083;53.203398;50.144516;1;0;5;1;0;0;0;0;1;0;0;0;0;0;0;0;1156608;самарская область;36266.9;0.1844205680528433
5478;59.206066;37.113914;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11194;вологодская область;38567.1;-0.0827571914804722
8083;55.701298;38.958344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31321;московская область;54939.5;0.1239683569130263
1942;51.258168;58.432355;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;228264;оренбургская область;32594.7;-0.0885592443253684
1942;55.679727;37.894972;0;0;6;4;0;0;0;0;2;1;1;0;0;0;0;0;172525;московская область;54939.5;0.0315507694287073
496;46.824789;134.253417;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;15946;хабаровский край;50228.1;-0.0034579326085033
1942;58.007599;56.261908;1;0;2;1;0;0;0;0;2;0;0;0;0;0;0;0;1048011;пермский край;37772.9;0.0368468129447201
5478;55.159774;82.961635;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;7778;новосибирская область;38968.9;0.0064292488831005
8083;54.28614;48.277089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2676;ульяновская область;30637.9;0.1206159527180917
